,wind_mw,pem_mw,pem_bid,e_revenue,h_revenue,NPV,NPV_ann,freq_day_0,freq_day_1,freq_day_2,freq_day_3,freq_day_4,freq_day_5,freq_day_6,freq_day_7,freq_day_8,freq_day_9,freq_day_10,freq_day_11,freq_day_12,freq_day_13,freq_day_14,freq_day_15,freq_day_16,freq_day_17,freq_day_18,freq_day_19
15,847.0,127.05,17.5,25518652.142726116,7214096.203205392,-263583015.88962516,-17146453.44640746,0.036996172326632194,0.06454253900684477,0.4248389616962269,0.0020824058318276986,0.0020895662799953066,0.04119091235370768,0.07188184175270132,0.000670169461508262,0.0056570330124990085,0.0004031660233902103,0.035130047399978444,5.527846402352596e-05,0.02163197454920105,0.0006621137642043166,0.044428216132342484,0.1133579742021348,0.030902045285182003,0.0050705551599773665,0.03481431975565307,0.07311962458747338
16,847.0,148.225,17.5,25656995.684390366,7829090.677627484,-289130783.5484415,-18808372.39571094,0.03258193437302147,0.05779083967124311,0.42520349300762844,0.0033475720704148585,0.0004971060005167627,0.040594704338728464,0.07253672090217005,0.0006692340018907157,0.006393038522611081,0.0004768245223298623,0.030124125732692655,0.001217488473888788,0.021285616201397614,0.0005172456711413096,0.045515645144128446,0.11560404614535358,0.029747362823798175,0.012289663759407076,0.03475324395181457,0.07320815500215799
17,847.0,169.4,17.5,25834912.490966987,8595657.784229124,-311740170.26522285,-20279145.447922505,0.028622026893311742,0.04869020667720955,0.4249466262831704,0.00469695978354848,9.989397527657604e-05,0.04008113375518611,0.07208171584432983,0.0005403640413388739,0.006601423706446651,0.0003976934458306682,0.025930128570647252,0.008958397523118042,0.021810413373804807,0.00027982610719029055,0.04640298954060727,0.11682816572458063,0.029915339063114943,0.02028626472955787,0.03475631417619038,0.07305354030162005
18,847.0,190.57500000000002,17.5,26045094.432692975,9105850.626957789,-337794663.5879853,-21974027.628857683,0.02571656969915384,0.038713191800524696,0.4245580788829165,0.0056586487051753205,7.780798393064362e-05,0.03982599343577178,0.0712305463278908,0.00043809142423250496,0.006299558256067884,0.00023605157180961805,0.022576453635617562,0.01778120116189293,0.023110016832490404,0.0002922926458752313,0.04657686288531372,0.11676505483175909,0.030716073164686233,0.027170798697388716,0.03438085670304974,0.07147608016164965
19,847.0,211.75,17.5,26279466.04558679,9388828.914491309,-366970146.99769616,-23871934.69382018,0.024335152003693197,0.02910420391669303,0.4244633941031801,0.005669594540360607,0.0017480338976332032,0.04022487488549026,0.07060400430489035,0.0003935832716563613,0.006148629200317569,0.00012230968257051207,0.019654256094781622,0.02650032535187702,0.025253165683254614,0.001293343213333707,0.04543941814521089,0.11554277703019539,0.03156414608714225,0.030703937371498822,0.03277920943709779,0.06566869845759495
20,847.0,232.925,17.5,26529580.381746948,10132102.875547454,-388827753.46585274,-25293803.3619937,0.02533015421253497,0.024164042339546603,0.424248993198754,0.005542944990444935,0.026796605623807167,0.041208391413615195,0.07022983224963512,0.00019521848547156436,0.012424729911394454,7.559374236361258e-05,0.014063134361340332,0.034641701489510866,0.027847205313383763,0.0021351143578410537,0.04403286066307827,0.11421561394462063,0.032334811862185724,0.030680071012676044,0.02554748549285231,0.04503527325419001
21,847.0,254.10000000000002,17.5,26786670.950022943,11282430.102791278,-404320711.7476537,-26301642.53186371,0.02788770195617133,0.027559585821174185,0.42414588623415866,0.008600393529243728,0.06879909866282233,0.03485557123836539,0.07117046413961954,0.000845697408296926,0.024760968458445238,0.0023008130004019516,0.0070645624014142065,0.037587984156448394,0.02526562933791537,0.0017965623163423918,0.04388164047476277,0.11488056310828858,0.03222944185785227,0.02803345247707676,0.012152606727968588,0.01522859987098067
22,847.0,275.27500000000003,17.5,27041452.206845857,12151859.107174952,-424167263.981129,-27592689.236046944,0.02777279518220209,0.029714008770764553,0.42473777294718695,0.016430703380662555,0.07918884126641419,0.012869158079989217,0.07256940796535984,0.009603534067285178,0.025922120999882226,0.021540461909856225,0.00665377803154655,0.032167429796356437,0.012950437262349897,0.0035693199137683683,0.043866506470005805,0.11545882303849794,0.03084388186398171,0.02556898577545944,0.00439968720619617,0.013060411970742493
23,847.0,296.45,17.5,27283922.30192933,12677224.920948474,-449492163.49333566,-29240110.292579785,0.02697245606637332,0.028849937684044515,0.42439559356504636,0.021088854180150347,0.07598855450536893,0.001327300291370095,0.0719951024370401,0.014321862362863157,0.025385057078672058,0.03303990236784403,0.00445605913336289,0.02711527280761642,0.00752658319641344,0.009369759510251844,0.04410078568678899,0.11436405318166168,0.031170989195068177,0.02331869206514118,0.0006728192960688996,0.013590113448872516
24,847.0,317.625,17.5,27503494.217652667,13071948.217549704,-477177359.84362036,-31041072.045645036,0.02651236457996837,0.028103086489835633,0.4243337934658359,0.02398458031559978,0.0633771256729625,0.00015065058094051846,0.07178766359404971,0.017000417779024096,0.02342076667662608,0.036896921223448766,0.005390823284445554,0.021172465695087593,0.007296903501150605,0.022095270459709826,0.04416770138476071,0.11519922828931131,0.030694175754412287,0.022892461782599516,0.0003534502194544261,0.014143599792575115
25,847.0,338.8,17.5,27689670.132151056,13582329.739279859,-503597984.18557876,-32759771.57480632,0.026293678795370742,0.027781429170589216,0.4244980022904935,0.026554195202976482,0.05044547806315269,0.00015061424470127382,0.07172200617262503,0.019376850914734504,0.021975104681947414,0.03817646426671694,0.006785851168115361,0.016123349812384113,0.007369460665151481,0.034802152155647234,0.04411194652656516,0.11597359056233916,0.03038524845903473,0.02313439329345709,0.00042424544034383725,0.014490442620628305
26,847.0,359.975,17.5,27833184.38065939,14166250.883732285,-529543938.64986104,-34447593.14723539,0.02627124279359058,0.02746677787519977,0.4246435964722959,0.028991080172500554,0.04049349634522008,0.000198743069232506,0.0713597763759716,0.021545021710068113,0.021622271717527706,0.038694400254177454,0.007191794628584452,0.012722627625347581,0.006667964859254674,0.04482336349307716,0.043983141240693684,0.11574935001916055,0.030782930845120196,0.023574043700050683,0.00044554234206963645,0.014411174149317486
27,847.0,381.1500000000001,17.5,27927244.088048473,14603258.895714657,-558508545.5596579,-36331782.39325377,0.026400696973149066,0.027084438653130007,0.42469126998355383,0.0313519724368608,0.032531227333152425,0.0002912512083190577,0.07072693082291873,0.023617107975350715,0.021886039945382144,0.03890626317699715,0.0069381295823505735,0.010185454747210483,0.00559664565469456,0.05300954076987013,0.04374627369402253,0.11472203246350489,0.031695098984331684,0.024187816277124533,0.0004262314022608306,0.01409911653829012
28,847.0,402.32500000000005,17.5,27968407.26553931,14907864.741814693,-590321647.5956868,-38401270.335052714,0.026687701234270094,0.026609156346470878,0.4246137737106986,0.03361087332761501,0.02585873917841063,0.00043804602438808285,0.06986945725379481,0.02561252218803717,0.02244586404630727,0.03899178744134062,0.006388811598920579,0.008074704764830676,0.004467978715634839,0.05997369890513671,0.04337550523875823,0.11318423577235198,0.03293986627136387,0.024958110042094184,0.00040171695184897745,0.013675575624176203
29,847.0,423.5,17.5,27956814.379082453,15177935.017064461,-623476636.012704,-40558049.91164963,0.02715255634914393,0.026031345578081875,0.424401213379075,0.03572598555777971,0.020231788498412024,0.0006135298224388684,0.06880679394779342,0.027507517573865457,0.023163442019990335,0.03904266503439895,0.0057441379848539925,0.006256269704213168,0.0034162170448813413,0.06594578345330454,0.04285880860428795,0.1113311219693088,0.0344228906179638,0.02584763745162613,0.00038107941238264175,0.013188900741610752
30,847.0,127.05,20.0,24711423.193170894,9290309.865998391,-244075610.53151447,-15877468.73316968,0.05354969266248409,0.06326873583504176,0.4161588232618826,0.001581286122422179,0.0028889734832981827,0.0406636215201215,0.055584270362057174,0.0006166819519320677,0.004962294337951237,0.000484136688060429,0.04828451453674753,6.394864046678146e-05,0.030024125950471225,0.0005411642026138443,0.033437854527365245,0.08850756925793489,0.05179684944157859,0.008164763214135182,0.03570184627024359,0.07204889432726146
31,847.0,148.225,20.0,24732766.006422713,10025242.047006736,-269578229.6371868,-17536450.704299346,0.047196004655477,0.0564272540941536,0.4178753691730298,0.002680481266632411,0.0017414357903666956,0.03981436991943774,0.058104315978689425,0.0007055464756769738,0.0058298304481279985,0.0008268715607175188,0.04130275724777581,0.001413839422822922,0.029050569982929913,0.0007893403263416727,0.03506368302666798,0.09283200724072264,0.047878394023275705,0.016582037773285006,0.03566958656226138,0.07211976846814984
32,847.0,169.4,20.0,24789288.68254874,10865829.37099723,-292915869.51246154,-19054597.66957265,0.041361484668834256,0.04630928588154377,0.4186293565617889,0.004074016090713946,0.00026874401385687844,0.039094328479754914,0.05890067336657208,0.0006464689297119838,0.006214402471919798,0.0008935257058908369,0.03529617009846054,0.009669551253559906,0.029103669913968615,0.0006554749568741196,0.03641839925307512,0.09583353482910376,0.04595245129737014,0.02619201773361643,0.035705622053169045,0.07206793681281459
33,847.0,190.57500000000002,20.0,24875688.70081859,11521565.00145082,-318635845.0149492,-20727718.986239035,0.036695237009107096,0.03347042926661269,0.4186276097912939,0.005348010467871736,0.00010512056310603772,0.03873368586991734,0.058295401264466515,0.0005530238742080562,0.006071384523102059,0.0005293410450767443,0.030374779189073817,0.02077948161589999,0.030377706019782836,0.0007086301229156482,0.03692456738663427,0.09690821537358948,0.045942442896349946,0.03568199826794269,0.035466463935324745,0.07072590381644163
34,847.0,211.75,20.0,24985909.463365916,11972518.892760003,-347137634.54880494,-22581801.297772355,0.034403445959337586,0.02130862664383761,0.4186373108544893,0.0056752324547793935,0.0017680495524414802,0.039175305210024804,0.0575213616440145,0.0006336480774011195,0.006237004902909411,0.00018173774463653213,0.026332337383215415,0.03142107259320843,0.03255811916902947,0.0024066551860319097,0.03572495724961274,0.09597592426861133,0.046748302880110074,0.041065512949380795,0.033871524025077135,0.06489572557116714
35,847.0,232.925,20.0,25113849.34038307,12883040.191285565,-368302360.40224814,-23958597.08761947,0.03546952402361542,0.015415507494237457,0.41838288318884,0.005851633928054284,0.026770693324181267,0.040450644659210035,0.056867339186159015,0.00044034056618270955,0.013653935740621953,8.554776718322178e-05,0.01977271081703981,0.040011052058296165,0.03486948174849457,0.003294683713223005,0.03407092649712131,0.09441469689101359,0.04766437341078661,0.041684321829092166,0.02640625457859918,0.04365607917334779
36,847.0,254.10000000000002,20.0,25253600.59845582,14267878.826758523,-381994096.34542906,-24849264.159463592,0.03839391154352071,0.018549622332577828,0.4180885746411224,0.0090327297138038,0.07019326668913105,0.03558061791298626,0.05721377688386657,0.0018866450657957945,0.028626709402761005,0.0015114008729910195,0.010586333931632106,0.04298869121450431,0.03209509136234073,0.0019172739318781165,0.03377469079619631,0.09472198458777874,0.047749579661086006,0.03869823963881914,0.012597967463167221,0.011860487569465526
37,847.0,275.27500000000003,20.0,25399198.173150685,15368337.56627471,-399967576.0962743,-26018464.810642365,0.03879486028379897,0.020827688290189862,0.4185583832977404,0.018272592377826715,0.08182280281561889,0.012900770147556178,0.058480300122379134,0.012493403226829953,0.03200601178360937,0.021273003326271883,0.008183838204302477,0.03677183497951716,0.017587168392332205,0.002589934755397853,0.03386887326338816,0.09523548933544662,0.046748481794418185,0.035752399313645225,0.004559146733507261,0.00921616190490742
38,847.0,296.45,20.0,25544082.10444091,16176650.608097006,-422443021.72592187,-27480524.80291967,0.03855072425659748,0.02041728274892832,0.4183525732505188,0.02456197054532845,0.07895046064766714,0.0007421959693762276,0.058236460082160636,0.018994424081059533,0.0327002812797395,0.033530387887989364,0.005246336346589116,0.030868254266078823,0.009729227675820793,0.008767178520405391,0.0344497491810543,0.09476946601040616,0.047271937251464,0.03339202677248715,0.0006957935211316871,0.009697924085261767
39,847.0,317.625,20.0,25680668.20117479,16742237.885031236,-448777315.3446205,-29193608.394641384,0.03826002639321069,0.020052456292559966,0.4184717054167231,0.028662598266643125,0.06442210374808348,0.00012627063299112623,0.05809373842320513,0.022782478219271127,0.031217020786801962,0.03742817097594038,0.005980252777633989,0.023873521523782814,0.00811837885397336,0.023480024846173345,0.034782370095836006,0.09591832789382164,0.04670255630753181,0.03273944616482485,0.0003438479018317566,0.010089586280507361
40,847.0,338.8,20.0,25800448.265797403,17413500.87556702,-473745464.13683504,-30817822.304872815,0.03801872641710139,0.020127913382134762,0.41868232951841056,0.03242820720915,0.048114522807868945,0.00016933665103587874,0.05791789814632353,0.026143926115731853,0.029728740364376206,0.03864536334242151,0.0074307552381378626,0.017183124877282303,0.007422247639195698,0.03932792317599492,0.03486358584676506,0.09651618865457084,0.046473690427346157,0.03280779061060897,0.00041273396426871103,0.010377662150145104
41,847.0,359.975,20.0,25894812.541852016,18189951.751056075,-497487320.28405535,-32362264.118718978,0.03796474820564233,0.02005788234843999,0.41873863288757546,0.035877793570424525,0.03523067523715543,0.00030857322356503907,0.05727606385818336,0.02906602617936205,0.029314812231107636,0.03909718328556841,0.0077547376263417235,0.012351955622157096,0.006227439039345187,0.052131378865053014,0.03477001151517377,0.0957537642490665,0.04718099912939101,0.033222511375573964,0.0004278373315311367,0.010275703272560527
42,847.0,381.1500000000001,20.0,25956381.577659924,18783323.40633046,-524547696.00267273,-34122580.393026516,0.03816326631602152,0.01975313297447718,0.4185566153778744,0.03897395858163616,0.02531111571265466,0.000568834558654618,0.05621656726953335,0.031627393441470836,0.029598060959941025,0.03927211016249354,0.007323403970555939,0.008789667289902178,0.004882246866947857,0.06224890144615355,0.034447296697624454,0.09400307037121851,0.04858366575242204,0.03393020924899112,0.00040462470251845174,0.009969048438705323
43,847.0,402.32500000000005,20.0,25980317.119403943,19191847.345341153,-555028153.2314526,-36105377.87766163,0.0386749210135388,0.01924114379186693,0.41811645474633,0.041680299415191156,0.017639924295892225,0.0008431413524053166,0.05481001736007944,0.03386939529548674,0.030238685793507997,0.039358723322110815,0.006632035206107155,0.0060414939086447595,0.0036789144637796975,0.07026508937182903,0.03386057327597326,0.09167783251146978,0.050469548211197736,0.034855595760817516,0.0003816920363886378,0.009579214315667552
44,847.0,423.5,20.0,25965084.541598946,19544215.461932484,-586973973.0898306,-38183499.30426513,0.03951390211515067,0.018566248327351664,0.41743596472431793,0.044005046229620474,0.011763466523488858,0.0010236394295434772,0.05310889517598703,0.03581715473513422,0.031075357029135442,0.03943610371784058,0.005936164779794804,0.003910210558916561,0.002707826608381606,0.07657017024299635,0.03302315062936946,0.089011845715173,0.05271729332801654,0.035927550665540445,0.0003655719614734607,0.009153409297044423
45,847.0,127.05,22.5,23009962.369108178,12093617.274572805,-227137527.87197027,-14775622.148657983,0.07663067871610736,0.061307442888884595,0.40206788572906704,0.0019831889266249624,0.002025986391898035,0.04047630280237755,0.03178148363124717,0.0009124914238651374,0.006201368661163022,0.0005465271131895748,0.06443310815298199,9.587671385051887e-05,0.03966081441534728,0.00020213505053330564,0.01851218204132996,0.052108649768316334,0.08543165426088867,0.013557449328396549,0.03583166744330039,0.0708415728322586
46,847.0,148.225,22.5,22832491.489634443,13179521.513506867,-250301099.96027246,-16282445.754587479,0.06997567137539465,0.05399152271504235,0.40386817712590517,0.0031641087584734213,0.001554444116356031,0.039116827922253815,0.03414826432686747,0.0010469046937891966,0.0074036115455394765,0.0013164218425447652,0.05624223950575369,0.0025698291034648634,0.03904791843352888,0.0003138179635270394,0.019491818027286736,0.055279825160812444,0.08160804437142127,0.024441597863894878,0.03591506626832498,0.07082497243417496
47,847.0,169.4,22.5,22681810.34250335,14274033.925837528,-272920519.4761441,-17753871.45477774,0.06332116618611759,0.04308829637758889,0.4050711061117554,0.004657921191874695,0.0004217666389246274,0.037900685436267824,0.035235701551217136,0.001088595918546893,0.008189975869788932,0.0018420376989136326,0.048503604672612666,0.01097746289499893,0.03924497658186223,0.00032698887394964085,0.020517402338050505,0.05791533437439622,0.07910810759868524,0.036674747955931224,0.03607942422406255,0.07061988396531457
48,847.0,190.57500000000002,22.5,22557720.82570409,15180775.110727072,-298017664.4551108,-19386476.752077285,0.0572916107738665,0.027458091831798818,0.4052788361076078,0.006232911867555919,0.0001111869040602856,0.03729035099340475,0.034542801726800854,0.0010187682503413936,0.008336256556516436,0.001472163300532707,0.04181103420728058,0.024177096916831585,0.04085769843054085,0.00029423287812152505,0.021093112705566026,0.05918669108045237,0.07889125051907277,0.049397511306427,0.03615155050364047,0.06923738226860517
49,847.0,211.75,22.5,22458968.350448158,15808184.017201032,-327019338.7739578,-21273077.286249086,0.05383367988264385,0.012427323520600142,0.40536386555931114,0.0069436443127067595,0.0013304647867021903,0.037855088678357504,0.03361293029511461,0.001322451236393743,0.009010072951866312,0.0004178718882663643,0.036188654657065625,0.037076546158700215,0.04314226767394817,0.0014209073922914449,0.020163437531313808,0.05878933060252935,0.07971499305934582,0.05699755990343992,0.03481544091395755,0.06322998784510438
50,847.0,232.925,22.5,22384142.846926134,16903088.578139912,-348466642.83806115,-22668255.194222055,0.05456931044877912,0.0062839867587894584,0.4052486574193207,0.007565746454157045,0.027046977720064227,0.03951929980266144,0.033008195679975184,0.001397224632468758,0.0181289926540918,0.00010554121530553395,0.02805355619360522,0.045670920673528057,0.0447123347284182,0.0020537005401013524,0.01892198661555203,0.05795775375606183,0.08023790844652691,0.05784587323865178,0.027154723942193894,0.0413004947254192
51,847.0,254.10000000000002,22.5,22332158.781856596,18549187.951761812,-361089602.7439286,-23489396.851059526,0.05721189293222844,0.009292227674215265,0.404938536118733,0.010963330824813518,0.07166408769931149,0.03605784469685069,0.032805303566385495,0.0034635743783978865,0.03597158587161799,0.0010089791010428292,0.016331985762161914,0.0483851304972348,0.04117536755214078,0.0003312769530956826,0.018730295869646623,0.058520462754561325,0.0798597191469157,0.05410940466658562,0.013164334705125305,0.008442027475069497
52,847.0,275.27500000000003,22.5,22302122.888067864,19939623.98328458,-377305337.6674401,-24544253.678715307,0.057573396508107146,0.011023058093245833,0.4051964944100523,0.02163397095206817,0.08423990514674058,0.01364590695129457,0.03343045445562768,0.015766202822584095,0.04212675269620373,0.020797470090724152,0.011452620122402666,0.041799649143898956,0.02452314379522682,0.00027896480562995737,0.018606198984441033,0.05838665541734291,0.07907883036070146,0.050617524860251104,0.004953886077644314,0.005439248589080041
53,847.0,296.45,22.5,22292669.723653696,21190996.829971883,-395342407.5901672,-25717590.961832,0.05769790525237048,0.010594000433328801,0.40511968737836995,0.03029702279902345,0.08137729098217635,0.0006607857090150604,0.033339629787866094,0.025116353304797025,0.04465643848353938,0.034264275619288194,0.007720536356932521,0.03505592951304913,0.013314678114677011,0.0066098078334202014,0.01904512305905127,0.05790945487511589,0.07995536245944537,0.048467034454244495,0.0008494535786734244,0.0061134655530666465
54,847.0,317.625,22.5,22301115.14300899,22064806.64666995,-418908401.59851885,-27250592.691168472,0.05773980874301732,0.01008404627034491,0.40531184794473607,0.03610115926655425,0.06540245433831247,0.00013303968829320176,0.03303321878542129,0.0306977881243222,0.04433098013780034,0.03834212508928468,0.0077034275359972645,0.027280736200005627,0.00962182068135907,0.023284110633487214,0.01920855335915431,0.05870745440428027,0.07966713348754804,0.04786424357854639,0.0003354417237345957,0.0062800377221803325
55,847.0,338.8,22.5,22322928.577217475,22965231.830304928,-441859753.0284129,-28743611.038714837,0.05768198742919222,0.010307213593551814,0.40548161414876177,0.04125697512790769,0.04558119320640288,0.0002565545212448473,0.03282711081702124,0.035201495116715546,0.04286437983273669,0.03926240824221763,0.008899021054497818,0.018804816290681543,0.008095570364840519,0.04287144082517642,0.01923319816230982,0.059077003453814836,0.07946016532725012,0.04792677426597813,0.00039119042327653386,0.006519166331339629
56,847.0,359.975,22.5,22351929.718347143,23939685.764869533,-463562608.4374185,-30155412.928410392,0.05765641319814293,0.010466410496607978,0.40544832932728214,0.045604619791259154,0.029544705643250818,0.0007096799423995842,0.03228286560120479,0.038628452138624064,0.04203739177392962,0.03936642081770171,0.009047401707097039,0.012270446346010948,0.006684439628239296,0.05904224893799501,0.019221206755288312,0.058316263992526665,0.07997317030639589,0.04831459111692357,0.00042413683933322096,0.00651584631966408
57,847.0,381.1500000000001,22.5,22381260.81494329,24624893.64608895,-489706812.4119426,-31856130.915984657,0.057859599071437215,0.010377293867562122,0.40514730788014824,0.04902098110742429,0.01808265631429743,0.0011979728018683305,0.03137947659969636,0.04113545690894423,0.04187886654951192,0.03931775237791707,0.008433186900439123,0.007699713772481134,0.005366704041646277,0.07098077368221524,0.019035734218602232,0.05684684833955482,0.08109330510199607,0.0489061334258271,0.00040588024923225073,0.006354828863684724
